Episode,Tellability,#Steps,#FunctionalUnits,#PolyvalentVertices,Suspense,Denied Request,Nested Goal,Retaliation,Intentional Problem Resolution,Fortuitous Problem Resolution,Success born of Adversity,Fleeting Success,Starting Over,Giving Up,Sacrifice,Honored Request,isSick-EmptyHappening,isSick-StormHappening,isSick-FoodStolenHappening,isSick-FoodPoisoningHappening,isSick-LooseFriendHappening,isSick-HomesickHappening,isSick-FireHappening,isSick-ShipRescueHappening,isAlive-EmptyHappening,isAlive-StormHappening,isAlive-FoodStolenHappening,isAlive-FoodPoisoningHappening,isAlive-LooseFriendHappening,isAlive-HomesickHappening,isAlive-FireHappening,isAlive-ShipRescueHappening,onCruise-EmptyHappening,onCruise-StormHappening,onCruise-FoodStolenHappening,onCruise-FoodPoisoningHappening,onCruise-LooseFriendHappening,onCruise-HomesickHappening,onCruise-FireHappening,onCruise-ShipRescueHappening,hasAtLeastOneFriend-EmptyHappening,hasAtLeastOneFriend-StormHappening,hasAtLeastOneFriend-FoodStolenHappening,hasAtLeastOneFriend-FoodPoisoningHappening,hasAtLeastOneFriend-LooseFriendHappening,hasAtLeastOneFriend-HomesickHappening,hasAtLeastOneFriend-FireHappening,hasAtLeastOneFriend-ShipRescueHappening,ownsFood-EmptyHappening,ownsFood-StormHappening,ownsFood-FoodStolenHappening,ownsFood-FoodPoisoningHappening,ownsFood-LooseFriendHappening,ownsFood-HomesickHappening,ownsFood-FireHappening,ownsFood-ShipRescueHappening,hasHut-EmptyHappening,hasHut-StormHappening,hasHut-FoodStolenHappening,hasHut-FoodPoisoningHappening,hasHut-LooseFriendHappening,hasHut-HomesickHappening,hasHut-FireHappening,hasHut-ShipRescueHappening,isBurning-EmptyHappening,isBurning-StormHappening,isBurning-FoodStolenHappening,isBurning-FoodPoisoningHappening,isBurning-LooseFriendHappening,isBurning-HomesickHappening,isBurning-FireHappening,isBurning-ShipRescueHappening,isHomesick-EmptyHappening,isHomesick-StormHappening,isHomesick-FoodStolenHappening,isHomesick-FoodPoisoningHappening,isHomesick-LooseFriendHappening,isHomesick-HomesickHappening,isHomesick-FireHappening,isHomesick-ShipRescueHappening,isOnIsland-EmptyHappening,isOnIsland-StormHappening,isOnIsland-FoodStolenHappening,isOnIsland-FoodPoisoningHappening,isOnIsland-LooseFriendHappening,isOnIsland-HomesickHappening,isOnIsland-FireHappening,isOnIsland-ShipRescueHappening,isHungry-EmptyHappening,isHungry-StormHappening,isHungry-FoodStolenHappening,isHungry-FoodPoisoningHappening,isHungry-LooseFriendHappening,isHungry-HomesickHappening,isHungry-FireHappening,isHungry-ShipRescueHappening,foodIsPoisoned-EmptyHappening,foodIsPoisoned-StormHappening,foodIsPoisoned-FoodStolenHappening,foodIsPoisoned-FoodPoisoningHappening,foodIsPoisoned-LooseFriendHappening,foodIsPoisoned-HomesickHappening,foodIsPoisoned-FireHappening,foodIsPoisoned-ShipRescueHappening
120,0.46717755928282245,91,17,3,84,0,14,0,0,0,3,0,0,0,0,0,0.8415863795899826,0.8479063181773968,0.7868660377481085,0.6638417709156338,0.51875799076811,0.8237236934725367,0.17541470785846294,0.21268029130654117,0.5368051445275825,0.46952318849238617,0.3761989759139194,-0.08266375844589263,0.5516392794999551,0.7327832841891303,0.25654562372146283,0.6816652936225759,0.22649277104974283,0.6523636261323563,0.8728856594571244,0.553154461138424,0.5237567782835693,0.25232813697696704,0.4394610574234416,0.6459680930554351,0.9753367611805502,0.2541843100202148,0.605499073506836,0.5328545428390219,0.17000915832492028,0.30330087896194813,0.9505339311585795,0.5581791416176136,0.15027755638129897,0.675111138043564,0.156467202207087,0.7814666095730332,-0.00987062391446855,0.054921825986496975,0.4337131382508211,0.633726068155982,0.7027184322321895,0.27926614834089075,0.8693449346065002,0.8666232977867574,0.14897605799462157,0.527064411926286,0.6782715732317577,0.29126522373343483,0.8035012416905002,0.25246942351298496,0.8375762353413161,0.21012176608770078,0.4438186793230136,0.22412437644862726,0.1249240799525207,0.12555326958695212,0.3595092586466927,0.014472505304011441,0.35241999599987284,0.14169913111590074,0.7836116009270981,0.3022147238279624,0.3780166375793959,0.0643697901511325,0.7360422247238504,0.5855175652199451,0.8985072813688173,0.6891839974276078,0.02881611211686454,0.28940993736574366,0.5685999845653191,0.41131318470083955,0.01288873596606366,0.5833159526674403,0.2050316800015394,0.6179958698940339,0.8243837393198211,0.34444343449304293,0.865200976218174,-8.50012190685088E-4,0.34354933211856503,0.8642195316137955,0.022302400316237526,0.5905398275893503,0.3547497002398593,0.17452512025423858,0.9785153746404882,0.04667056221480337
121,0.4919108572234564,414,167,1,407,0,152,0,0,0,15,0,0,0,0,0,0.8355638501408266,0.8270050215693061,0.7875790612272149,0.6582298848503729,0.5170045232564398,0.8110807144449153,0.17628959944098163,0.21466275044442418,0.5300842007623024,0.4486471493210053,0.3760357321887664,-0.08861665987678809,0.5488309172286941,0.7192760025356899,0.2581520206247542,0.6849609290998308,0.22649277104974283,0.6523636261252937,0.8728856594163841,0.5531544610916177,0.5230679538900442,0.25232813697696704,0.4394610574234416,0.6467044861321184,0.97460093301858,0.2541843098596268,0.6054990734246148,0.5328545428390219,0.17000915832492028,0.30330087896194813,0.9505339311585795,0.5574421053679867,0.14575095349121842,0.6638930374532434,0.15579453458939949,0.7771780918660317,-0.014203003197066843,0.04425780378965608,0.43715010386626296,0.6361987264576073,0.6975178829144519,0.2574845440600693,0.8711756318816083,0.8590979162134258,0.1467838519126858,0.5138043524859301,0.6790764791974474,0.2921346192328847,0.8035012416905002,0.25246942351298496,0.8375762353413161,0.21012176608770078,0.4438186793230136,0.22412437644862726,0.1249240799525207,0.12555326958695212,0.3595092586466927,0.014472505304011441,0.35241999599987284,0.14169913111590074,0.7836116009270981,0.3022147238279624,0.3780166375793959,0.0643697901511325,0.7360422245231153,0.5854201909250274,0.8978195368561982,0.6891839974276078,0.028816112014088183,0.2894099373131221,0.5685999845653191,0.41131318470083955,0.01288873596606366,0.5833159526674403,0.2050316800015394,0.6179958698940339,0.8232085850128493,0.34444343449304293,0.865200976218174,-0.0013181317128664115,0.34354933211856503,0.8595384122263707,0.022302400316237526,0.5830241628147924,0.3533638617201058,0.1738159954259903,0.9785153746404882,0.04667056221480337
122,0.38461538461538464,26,2,0,20,0,0,0,0,0,2,0,0,0,0,0,0.8351380378754055,0.8267168778690337,0.7875764056549094,0.6580593870043577,0.5170019454126623,0.8110785807981064,0.17628959941066033,0.21438229237480452,0.5283873020657288,0.4483590056207327,0.37571155648268695,-0.088787157722803,0.548988643101956,0.7197548043595206,0.25799845743699185,0.6804246886415591,0.22522168461859016,0.6523636261252937,0.8725641392826101,0.5531544610916177,0.5232291405968259,0.2526976477592351,0.4393079434748532,0.6427707848626045,0.97460093301858,0.2541843098596268,0.6054990734246148,0.5328545428390219,0.17000915832492028,0.30330087896194813,0.9505339311585795,0.5570093599044108,0.1438865738490328,0.6638863844750311,0.15559669521581732,0.7770959630759331,-0.014379164632124939,0.04452098214590828,0.43715010383594183,0.6343302826968336,0.6970920724728232,0.2572890675170192,0.8711729763093028,0.8589274426141982,0.1467812742374821,0.5138022188391212,0.6790764791671262,0.2918541611632715,0.8035012416905002,0.25246942351298496,0.8375762353413161,0.21012176608770078,0.4438186793230136,0.22412437644862726,0.1249240799525207,0.12555326958695212,0.3595092586466927,0.014472505304011441,0.35241999599987284,0.14169913111590074,0.7836116009270981,0.3022147238279624,0.3780166375793959,0.0643697901511325,0.7360422245231153,0.5854201909250274,0.8978195368561982,0.6891839974276078,0.028816112014088183,0.2894099373131221,0.5685999845653191,0.41131318470083955,0.01288873596606366,0.5833159526674403,0.2050316800015394,0.6179958698940339,0.8230349434425903,0.34444343449304293,0.865047862269586,-0.0013181317128664115,0.34354933211856503,0.8595384120817875,0.022302400316237526,0.5829486868583237,0.3533621621559145,0.1738159954259903,0.9785153746404882,0.04667056221480337
123,0.4215686274509804,51,4,0,43,0,0,0,0,0,4,0,0,0,0,0,0.8351275557277185,0.8267097377326983,0.7875763402831403,0.6580551898880522,0.5170018819543231,0.8110785282744879,0.1762895994099139,0.21437538838648773,0.5281851150268123,0.44708300010609914,0.37597557924513786,-0.08787740893162763,0.5501660406052172,0.7184713727871701,0.2563607633943273,0.6806444314237643,0.22451348984402517,0.6523636261252937,0.8737909218916392,0.5540694406342104,0.524406073936207,0.25175462328482734,0.4382526975544869,0.6401368257766389,0.97460093301858,0.2541843098596268,0.6054990734246148,0.5328545428390219,0.17000915832492028,0.30330087896194813,0.9505339311585795,0.5553599957856897,0.14300505380729686,0.6638862206998047,0.1531226145607114,0.7770939413255579,-0.014496774910844102,0.04371642004494631,0.4358251875421398,0.6312390532217047,0.697081590370033,0.25728425550440276,0.8711729109375337,0.858923246094772,0.14678121078329243,0.5138021663155028,0.6790764791663795,0.29184725717495485,0.8035012416905002,0.25246942351298496,0.8375762353413161,0.21012176608770078,0.4438186793230136,0.22412437644862726,0.1249240799525207,0.12555326958695212,0.3595092586466927,0.014472505304011441,0.35241999599987284,0.14169913111590074,0.7836116009270981,0.3022147238279624,0.3780166375793959,0.0643697901511325,0.7360422245231153,0.5852107875267285,0.8974391442226873,0.6891839974276078,0.028816112014088183,0.2894099373131221,0.5685999845653191,0.41131318470083955,0.01288873596606366,0.5833159526674403,0.2050316800015394,0.6179958698940339,0.8229173951949519,0.34444343449304293,0.8650262325921039,-0.0014034593423223494,0.34354933211856503,0.8595384120782282,0.022302400316237526,0.5829468288796161,0.35336212031803355,0.1738159954259903,0.9785153746404882,0.04667056221480337
124,0.37037037037037035,27,2,0,20,0,0,0,0,0,2,0,0,0,0,0,0.8351275559434099,0.8267097378796207,0.7875763402844853,0.6580551899744161,0.5170018819556289,0.8110785282755684,0.1762895994099139,0.21437538852855123,0.5301070977680082,0.4473305915260726,0.3760808445212581,-0.08549549057039475,0.548878546346167,0.7206356601588655,0.25552123730781956,0.6811311993613681,0.22451350441655926,0.6523636261252937,0.8737957889125977,0.5554614855212974,0.5238990204404587,0.2517577131413636,0.43739039295906507,0.638111818409304,0.97460093301858,0.2541843098596268,0.6054990734246148,0.5328545428390219,0.17000915832492028,0.30330087896194813,0.9505339311585795,0.5553626744785121,0.14437107516604206,0.6638862207031744,0.15321778085040133,0.77799487346896,-0.015890963473220283,0.04588039869514158,0.43450117982853015,0.6316662219293329,0.6970815905857238,0.25728425560341933,0.8711729109388787,0.8589232461811237,0.14678121078459802,0.5138021663165833,0.6790764791663795,0.2918472573170183,0.8035012416905002,0.25246942351298496,0.8375762353413161,0.21012176608770078,0.4438186793230136,0.22412437644862726,0.1249240799525207,0.12555326958695212,0.3595092586466927,0.014472505304011441,0.35241999599987284,0.14169913111590074,0.7836116009270981,0.3022147238279624,0.3780166375793959,0.0643697901511325,0.7360422245231153,0.5852160193486476,0.897447318944436,0.6891839974276078,0.028816112014088183,0.2894099373131221,0.5685999845653191,0.41131318470083955,0.01288873596606366,0.5833159526674403,0.2050316800015394,0.6179958698940339,0.8223704259846565,0.34444343449304293,0.8650262330371782,-0.0017422384965681155,0.34354933211856503,0.8595384120782282,0.022302400316237526,0.5829468289178475,0.3533621203188946,0.1738159954259903,0.9785153746404882,0.04667056221480337
125,0.4648820326678766,95,28,1,88,0,26,0,0,0,2,0,0,0,0,0,0.8417480995329751,0.8319944510746715,0.7927396774172454,0.6659683575894941,0.5194205621433092,0.8124601409665343,0.1762895994099139,0.21487247289002578,0.5363144855197373,0.4540507674710824,0.37995509490728746,-0.07548882814269564,0.5493677809184974,0.7210780481834259,0.25617659219187056,0.6893880106298202,0.22451350442923015,0.6522713894063932,0.8737957931444851,0.5560397954182174,0.5219697212574256,0.2510134220144341,0.4380450539149904,0.6411641684134376,0.97460093301858,0.2541843098596268,0.6054990734246148,0.5328545428390219,0.17000915832492028,0.30286763762505964,0.9505339311585795,0.555362676807643,0.15082609187109114,0.6658995590671867,0.15220366219793519,0.7837973115275904,-0.01709018228562463,0.04516892690663411,0.43463009977888967,0.6351031008975988,0.7036008385129648,0.2613381895207513,0.8733930473574263,0.8657599460235955,0.14920128070615638,0.5143364241751215,0.6790764791663795,0.29234394495334226,0.8035012416905002,0.25246942351298496,0.8375762353413161,0.21012176608770078,0.4438186793230136,0.22412437644862726,0.1249240799525207,0.12555326958695212,0.3595092586466927,0.014472505304011441,0.35241999599987284,0.14169913111590074,0.7836116009270981,0.3022147238279624,0.3780166375793959,0.0643697901511325,0.7360422245231153,0.5849762872945341,0.896578821582988,0.6891839974276078,0.028816112014088183,0.2894099373131221,0.5685999845653191,0.41131318470083955,0.01288873596606366,0.5833159526674403,0.2050316800015394,0.6179958698940339,0.8211174237360713,0.34444343449304293,0.8650262330375645,-0.002295887668556819,0.34354933211856503,0.8601297178585791,0.022302400316237526,0.5858169510656328,0.35336212031889525,0.1738159954259903,0.9785153746404882,0.04667056221480337
126,0.39655172413793105,29,1,0,23,0,0,0,0,0,1,0,0,0,0,0,0.840670352158462,0.830963671109416,0.7917428413813228,0.6649716646685769,0.5189280433816422,0.8098789992062853,0.1762895994099139,0.2148649517914364,0.5358379989198006,0.4414839716180448,0.3780952062432835,-0.07648552106966176,0.5476631641539169,0.7142613087235863,0.2561765921899202,0.6833359458795518,0.22463258599703523,0.6522713894041494,0.8737957931444851,0.5560397954174761,0.5208776810099036,0.25101342201025095,0.4380450539130423,0.6421229820472932,0.97460093301858,0.2541843098596268,0.6054990734246148,0.5328545428390219,0.17000915832492028,0.30286763762262464,0.9505339311585795,0.5544304160841032,0.14967812588537951,0.6582540904107821,0.15160684130543367,0.7829593311007462,-0.01818591353300863,0.04136534193665039,0.43463009977872435,0.6297505946218449,0.7025230911384517,0.2603074237366878,0.8723962113215037,0.8647632531026783,0.14870876944776587,0.511755281091912,0.6790764791663795,0.2923364298573738,0.8035012416905002,0.25246942351298496,0.8375762353413161,0.21012176608770078,0.4438186793230136,0.22412437644862726,0.1249240799525207,0.12555326958695212,0.3595092586466927,0.014472505304011441,0.35241999599987284,0.14169913111590074,0.7836116009270981,0.3022147238279624,0.3780166375793959,0.0643697901511325,0.7360422245231153,0.5849597879929342,0.8959820009911901,0.6891839974276078,0.028816112014088183,0.2894099373131221,0.5685999845653191,0.41131318470083955,0.01288873596606366,0.5833159526674403,0.2050316800015394,0.6179958698940339,0.8200253834907933,0.34444343449304293,0.8650262330375645,-0.00270684549025389,0.34354933211856503,0.8601202473926882,0.022302400316237526,0.5849860486242953,0.35336212031889525,0.1738159954259903,0.9785153746404882,0.04667056221480337
127,0.4527359280184139,81,17,1,73,0,12,0,0,0,5,0,0,0,0,0,0.8461076243734585,0.8355830853111148,0.7935929172067837,0.6689288695338897,0.5189262975671958,0.810454112635183,0.1766630286797166,0.21679505293871654,0.5358876481216427,0.4397053629933005,0.37966355812533686,-0.07036292513795726,0.5470440499900792,0.7100633485825262,0.2532533257371533,0.6771813914730439,0.2246268990792697,0.6522713894041415,0.8737957931444851,0.5567703422707309,0.5208603259142097,0.2510134220102361,0.4380450539130353,0.6421090979707227,0.97460093301858,0.2541843098596268,0.6054990734246148,0.5328545428390219,0.17000915832492028,0.3020858155847916,0.9505339311585795,0.5543642116480451,0.1489682728812256,0.6563379681142438,0.15116444939088558,0.7856707853049095,-0.018797214547245554,0.03731596261820167,0.4317757262527224,0.6232129239266975,0.7079603633534483,0.26492683798865435,0.8742462871469646,0.8687204579679909,0.14870702365991623,0.5123303945208098,0.6790764791663795,0.29426653102593125,0.8035012416905002,0.2515910589365437,0.8375762353413161,0.21012176608770078,0.4438186793230136,0.22412437644862726,0.12394680240523889,0.12555326958695212,0.3595092586466927,0.014472505304011441,0.35241999599987284,0.14169913111590074,0.7836116009270981,0.3022147238279624,0.3780166375793959,0.0643697901511325,0.7340169129218799,0.5846585640710471,0.8961209108472334,0.6891839974276078,0.028816112014088183,0.28862811527529675,0.5672194604945209,0.41131318470083955,0.010863424364828856,0.5824375880909988,0.2050316800015394,0.6179958698940339,0.8200080283951073,0.3436616124552176,0.8640489554902827,-0.002720729566816159,0.34354933211856503,0.8613572860698313,0.022302400316237526,0.5872164640429356,0.35336212031889525,0.1738159954259903,0.9785153746404882,0.04667056221480337
128,0.3125,16,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.8428050875742251,0.8341892661015723,0.7917248466665674,0.6659868382395777,0.5189262975671722,0.8104456004395685,0.17665758087444053,0.2167576458292924,0.5309111757619703,0.4396408392390608,0.3777951421374148,-0.07492705031720535,0.5462153776458133,0.7100503227460139,0.253244391219391,0.6768780466863679,0.22429686881500924,0.6522713894041415,0.8737957931444851,0.5567703422309208,0.520860325913975,0.2510134220102361,0.4380450539130353,0.6412133457949316,0.97460093301858,0.2541843098596268,0.6054990734246148,0.5328545428390219,0.17000915832492028,0.3020858154875994,0.9505339311585795,0.5543642116471486,0.14679023683301312,0.655671542489602,0.14950169244402933,0.7845223317266427,-0.018797240425695794,0.03730293834736224,0.4317755724215797,0.6228909127808525,0.7046578265542148,0.26353301877911195,0.8723782166067483,0.8657784266736789,0.14870702365989263,0.5123218823251953,0.6790764791663795,0.29422912391650713,0.8035012416905002,0.2515910587846809,0.8375762353413161,0.21012176608770078,0.4438186793230136,0.22412437644862726,0.12394680228374878,0.12555326958695212,0.3595092586466927,0.014472505304011441,0.35241999599987284,0.14169913111590074,0.7836116009270981,0.3022147238279624,0.3780166375793959,0.0643697901511325,0.7326443441926409,0.5837970262717883,0.8961209105506268,0.6891839974276078,0.028162279988644394,0.28862811517810455,0.5672194603229013,0.41131318470083955,0.010863424023137905,0.581576050439869,0.2050316800015394,0.6179958698940339,0.8200080283948726,0.3436616123580254,0.8640489553687926,-0.0027207295670041557,0.34354933211856503,0.861343985764258,0.022302400316237526,0.586730641961952,0.35336212031889525,0.1738159954259903,0.9785153746404882,0.04667056221480337
129,0.46081766039749233,98,27,1,90,0,22,0,0,0,5,0,0,0,0,0,0.8497652442093401,0.8386690655435743,0.7947658591364141,0.6715664934455464,0.521944815840767,0.8110408272927742,0.17903170786164307,0.2181634466810789,0.5395609158373512,0.44839461728052765,0.37916105617402635,-0.0688045240168848,0.5500753749583657,0.7032336084738411,0.2570128210888641,0.6726172890981842,0.22441288927921688,0.6522713894041415,0.8737957931444851,0.5567703422329705,0.519928865236353,0.2505692848168762,0.4380450539130353,0.6401508422459161,0.97460093301858,0.2541843098596268,0.6054990734246148,0.5328545428390219,0.17000915832492028,0.30128354822308534,0.9505339311585795,0.5541798750649738,0.15090896773575985,0.6551424529073514,0.1501559526630281,0.7875955170275684,-0.01977712290923651,0.03448479880470143,0.4351501562241517,0.6206440420823708,0.7116233473262793,0.2665923597226808,0.8753810929029661,0.8713171458131227,0.15120313806793262,0.5129171091784009,0.6814503256334901,0.2956348164838793,0.8035012416905002,0.25159105879250054,0.8375762353413161,0.21012176608770078,0.4438186793230136,0.22412437644862726,0.1239468022900046,0.12555326958695212,0.3595092586466927,0.014472505304011441,0.35241999599987284,0.14169913111590074,0.7836116009270981,0.3022147238279624,0.3780166375793959,0.0643697901511325,0.7331975728770568,0.5839668191100842,0.8953343815959112,0.6891839974276078,0.028604862953771373,0.28862811518310916,0.5672194603317388,0.41131318470083955,0.010863424040732383,0.5819301167979065,0.2050316800015394,0.6179958698940339,0.8176565580739042,0.34366161236303,0.8640489553750483,-0.00409306436466027,0.34354933211856503,0.859980211371138,0.022302400316237526,0.5886460132525425,0.3530512635064409,0.1738159954259903,0.9785153746404882,0.04667056221480337
130,0.4507042253521127,71,4,0,64,0,0,0,0,0,4,0,0,0,0,0,0.8475771788366401,0.8368226402914606,0.7941068202106204,0.6703932128280397,0.520503575627117,0.8110336842167313,0.17903035448566848,0.21758239054145972,0.5373571496404708,0.44268113462630143,0.37467178280996344,-0.06830223797791261,0.5463290510273369,0.6906540146845543,0.2514600729971692,0.6587266304761554,0.22564642530890827,0.6522713894041415,0.8737957931444851,0.5567703422329705,0.5188046026534934,0.2505692848159683,0.4380450539130353,0.6407344449734306,0.97460093301858,0.2541843098596268,0.6048397484197255,0.5328545428390219,0.17000915832492028,0.30128354821319553,0.9505339311585795,0.5550855236378403,0.1497834559055786,0.6506938003684776,0.1463338770169619,0.7864231219672385,-0.024568481609857366,0.026830271053283054,0.4307393736230218,0.6093829152339229,0.7094447045620706,0.26475535707905834,0.8747220539771724,0.8701428302889852,0.14976189785428243,0.5129099661023581,0.6814489722575153,0.29505380796192476,0.8035012416905002,0.25159105879250054,0.8375762353413161,0.21012176608770078,0.4438186793230136,0.22412437644862726,0.1239468022900046,0.12555326958695212,0.3595092586466927,0.014472505304011441,0.35241999599987284,0.14169913111590074,0.7836116009270981,0.3022147238279624,0.3780166375793959,0.0643697901511325,0.7331975728769144,0.5838890271101377,0.8946990991182584,0.6891839974276078,0.02860486295365736,0.28862811518310916,0.5672194603317388,0.41131318470083955,0.010863424040732383,0.5819301167978155,0.2050316800015394,0.6179958698940339,0.8165322954909536,0.34366161236303,0.8640489553750483,-0.0045426408215454945,0.34354933211856503,0.8599674846221448,0.022302400316237526,0.5875400381176717,0.35304862019403876,0.1738159954259903,0.9785153746404882,0.04667056221480337
131,0.4709564155407984,132,38,1,124,0,30,0,0,0,8,0,0,0,0,0,0.853702313243635,0.8409211049823881,0.7964737370498056,0.6741324638629761,0.5214088396430455,0.8144509848590537,0.18047114959763755,0.21884925056055338,0.5433162468453535,0.4469464019063106,0.3782486082159768,-0.06447226409676297,0.5456655324882216,0.6901149327188688,0.25140951807610207,0.6571112858129416,0.22564642537892687,0.6522713894041415,0.8737957931444851,0.5567703422329705,0.5172372013190634,0.2505692848159683,0.43793524751331114,0.6405103915019581,0.97460093301858,0.2541843098596268,0.6048397489414052,0.5328545428390219,0.17000915832492028,0.30045553503986155,0.9505339311585795,0.5534367887319466,0.1539755138960253,0.6527460808024411,0.14847664086234763,0.7888244698798252,-0.02584378180401074,0.028063719572360268,0.42980444282500885,0.6088159931655963,0.7155773360783501,0.26731873171562087,0.8770889708163576,0.8739217093799749,0.15066716187021106,0.5163272667446804,0.6832027523348573,0.2963206679810171,0.8035012416905002,0.25159105879250054,0.8375762353413161,0.21012176608770078,0.4438186793230136,0.22412437644862726,0.1239468022900046,0.12555326958695212,0.3595092586466927,0.014472505304011441,0.35241999599987284,0.14169913111590074,0.7836116009270981,0.3022147238279624,0.3780166375793959,0.0643697901511325,0.7318889955471714,0.5832510008838789,0.8946990993853581,0.6891839974276078,0.02860486295365736,0.28862811518310916,0.5672194603317388,0.41131318470083955,0.010863424040732383,0.5819301167978155,0.2050316800015394,0.6179958698940339,0.8149648941565236,0.34366161236303,0.8640489553750483,-0.005350658636869838,0.34354933211856503,0.8599674846224785,0.022302400316237526,0.5892863040613454,0.3530486201941081,0.1738159954259903,0.9785153746404882,0.04667056221480337
132,0.4406779661016949,59,4,0,52,0,0,0,0,0,4,0,0,0,0,0,0.8510881022978146,0.8408426430555375,0.795343260007836,0.671872394012229,0.5214087008178641,0.8144396341182711,0.1804665552467895,0.21755635233303686,0.5397557643611289,0.4472301097752002,0.3753840233834055,-0.06623291748237214,0.5445943411732063,0.6875620152387055,0.24906757044928696,0.6536701596160795,0.22545866757280414,0.6522713894041415,0.8724367078445466,0.5567703422329705,0.5172372013190619,0.2505692848159683,0.4379352475133096,0.6411833674329601,0.97460093301858,0.2544137432557427,0.6048397489414052,0.5328545428390219,0.1692643685303729,0.3004555350398575,0.9505339311585795,0.5534367887319411,0.15173822843495385,0.6529669799302749,0.14632521952472544,0.7892939830881507,-0.025843920632400246,0.02594110751144625,0.4280093283212607,0.6032680195236471,0.7129631251325297,0.2672402697887702,0.875958493774388,0.8716616395292278,0.1506670230450296,0.5163159160038979,0.6832006648437721,0.2950277697535005,0.8035012416905002,0.25159105879250054,0.8375762353413161,0.21012176608770078,0.4438186793230136,0.22412437644862726,0.1239468022900046,0.12555326958695212,0.3595092586466927,0.014472505304011441,0.35241999599987284,0.14169913111590074,0.7836116009270981,0.3022147238279624,0.3780166375793959,0.0643697901511325,0.7318889955471691,0.5831330003649935,0.8946990993853581,0.6891839974276078,0.02860486295365736,0.28862811518310916,0.5672194603317388,0.41131318470083955,0.010863424040732383,0.5819301167978155,0.20367259470160062,0.6179958698940339,0.8149648941565222,0.34366161236303,0.8640489553750483,-0.005560063438710741,0.34354933211856503,0.8599674846224785,0.022302400316237526,0.589254405867269,0.3530486201941081,0.1738159954259903,0.9785153746404882,0.04667056221480337
133,0.300691816461684,151,49,3,90,0,32,0,0,0,17,0,0,0,0,0,0.8503891469248808,0.8421154876856967,0.7941281445539042,0.6734170224156213,0.5218512192121433,0.8185620066873952,0.18045486084827744,0.21737340223749857,0.5408605022229434,0.4484117657180718,0.3791132664915792,-0.06601114489091307,0.5466391723839547,0.6942310353404023,0.2430306593571073,0.655170335199149,0.22545866598897704,0.6522713894041415,0.8719106881094107,0.5572625522872986,0.516688002052794,0.2505692848159683,0.43726132335903056,0.6414100570224619,0.975338949775092,0.254413739989187,0.6048397489414052,0.5328545428390219,0.16926436444717843,0.3010459484450668,0.9505339311585795,0.5534367887319411,0.15358727648788598,0.6576353579294876,0.14713069408986285,0.7875985602674368,-0.025350999894697735,0.028676713391971014,0.4205430776832471,0.6007018215238605,0.7170675320444284,0.2665827463237214,0.8800330413679187,0.8708165222042602,0.15282276048702495,0.5208063413656184,0.6778450704637616,0.2998060632032948,0.8035012416905002,0.25159105879250054,0.8375762353413161,0.21012176608770078,0.4438186793230136,0.22412437644862726,0.12221206230257747,0.12555326958695212,0.3595092586466927,0.014472505304011441,0.35241999599987284,0.14169913111590074,0.7836116009270981,0.3022147238279624,0.3780166375793959,0.0643697901511325,0.7288824190302741,0.5824754756960732,0.8952063708204206,0.6875809075859911,0.02860486295365736,0.28862811518310916,0.5639321293234133,0.41131318470083955,0.010863424040732383,0.5819301167978155,0.20171798041235786,0.61783822670464,0.8144156948902542,0.34366161236303,0.8583277282719117,-0.005814470672970808,0.34354933211856503,0.8599674846224785,0.0213896493205827,0.5896357754275583,0.3530486201941081,0.1738159954259903,0.973908933992425,0.04667056221480337
134,0.325,23,2,0,13,0,0,0,0,0,2,0,0,0,0,0,0.8502042042945701,0.8393594907742102,0.794127650897081,0.6733829019917024,0.5216297022521313,0.8170712845815868,0.18045484370272796,0.21664889526337508,0.5396255489783425,0.4462755061991576,0.37947400968631967,-0.06604526571902514,0.5473257781589184,0.6938247545004006,0.24242856061838988,0.6557937073109651,0.22545866598897704,0.6525329755620133,0.8719106881094104,0.5572625522872984,0.5157879670322433,0.2505692848159683,0.43726132335903045,0.642745210852778,0.9742063115257882,0.254413739989187,0.6048397489414052,0.5328545428390219,0.16926436444717843,0.30104594844299737,0.9505339311585795,0.5534367887319411,0.15319924906610927,0.6553169862693312,0.14779193418904996,0.7875980071396399,-0.024529398162779145,0.028056016637990556,0.4205430776810158,0.5999893890032697,0.7170675025948546,0.2665827463237213,0.8800330409637257,0.8708164978796303,0.15282275963259367,0.520806338227026,0.6778450448505274,0.29980604562007934,0.8035012416905002,0.25159105879250054,0.8368028031975712,0.21012176608770078,0.4438186793230136,0.22412437644862726,0.12189677479660076,0.12555326958695212,0.3598342594960419,0.014472505304011441,0.3516013137492037,0.14169913111590074,0.7854839324001054,0.30324232651454097,0.3777013500734254,0.0643697901511325,0.7278401603976086,0.5833204032168,0.8954676031283343,0.68758090758599,0.03051219797012308,0.2898234532983703,0.5633324070856445,0.41131318470083955,0.010863424040732383,0.5819301167978155,0.20171798041232178,0.6178382267029843,0.8137377943264505,0.34366161236303,0.8583277282715871,-0.005898815814498417,0.34354933211856503,0.8599674846224785,0.02138964932032673,0.5896352223495009,0.3530486201941081,0.1738159954259903,0.9739089339921471,0.04667056221480337
